Origin_Country_Cd,Origin_Route_City_Cd,Origin_Route_City_Nm,Origin_Area_Cd,Origin_Area_Nm,Meas_Type_Cd,Item_Id,Tag_Id,Planned_Drop_Date,Drop_Date,Dest_Country_Cd,Dest_Route_City_Cd,Dest_Route_City_Nm,Dest_Area_Cd,Dest_Area_Nm,Rcv_Date,Validated,Valid,Read_Dt,Read_Day,Site_Country_Cd,Site_Cd,Site_Nm,Site_Area_Nm,Reader,Reader_Id,Reader_Pse,Is_For_TD,FIR_PMC,Deletion_Reason_Cd,Deletion_Reason_Detail,TP_Read_After_Delivery,Has_TD_Read,Nr_Reads_Btw_Drop_And_Rcv,Nr_Reads_After_Delivery
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180135BO,J5GJ0001800050555,2018-08-27,2018-08-27,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-03 09:23:38.7860000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP4,J11DJ0001700000049,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180107MK,J5GJ0001800091977,2018-08-22,2018-08-22,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-03 09:23:38.8240000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP4,J11DJ0001700000049,Reader at the office entrance,1,0,,,0,1,9,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180108MK,J5GJ0001800091978,2018-08-29,2018-08-29,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-03 09:23:39.2170000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP4,J11DJ0001700000049,Reader at the office entrance,1,0,,,0,1,9,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180108MK,J5GJ0001800091978,2018-08-29,2018-08-29,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-03 09:27:10.0010000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP4,J11DJ0001700000049,Reader at the office entrance,1,0,,,0,1,9,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180102BO,J5GJ0001800050584,2018-08-24,2018-08-24,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-03 09:27:10.8690000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP4,J11DJ0001700000049,Reader at the office entrance,1,0,,,0,1,6,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180102BO,J5GJ0001800050584,2018-08-24,2018-08-24,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-03 09:27:11.1720000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP4,J11DJ0001700000049,Reader at the office entrance,1,0,,,0,1,6,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180135BO,J5GJ0001800050555,2018-08-27,2018-08-27,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-03 09:27:11.6210000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP4,J11DJ0001700000049,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180107MK,J5GJ0001800091977,2018-08-22,2018-08-22,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-03 09:27:11.6950000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP4,J11DJ0001700000049,Reader at the office entrance,1,0,,,0,1,9,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180107MK,J5GJ0001800091977,2018-08-22,2018-08-22,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-03 09:29:06.2320000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,9,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180108MK,J5GJ0001800091978,2018-08-29,2018-08-29,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-03 09:29:54.0080000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,9,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180104BO,J5GJ0001800050586,2018-08-28,2018-08-28,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-03 09:29:54.1690000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180102BO,J5GJ0001800050584,2018-08-24,2018-08-24,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-03 09:29:58.6300000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,6,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180135BO,J5GJ0001800050555,2018-08-27,2018-08-27,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-03 09:29:58.7060000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180113UY,J5GJ0001800076863,2018-08-23,2018-08-23,UY,UYMVD,Montevideo,UYMVD,Montevideo,,0,1,2018-09-03 09:29:59.7040000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,2,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180114UY,J5GJ0001800076864,2018-08-23,2018-08-23,UY,UYMVD,Montevideo,UYMVD,Montevideo,2018-09-18,1,1,2018-09-03 09:30:00.3910000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180114UY,J5GJ0001800076864,2018-08-23,2018-08-23,UY,UYMVD,Montevideo,UYMVD,Montevideo,2018-09-18,1,1,2018-09-03 09:30:00.4880000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180135BO,J5GJ0001800050555,2018-08-27,2018-08-27,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-03 09:38:20.0730000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180113UY,J5GJ0001800076863,2018-08-23,2018-08-23,UY,UYMVD,Montevideo,UYMVD,Montevideo,,0,1,2018-09-03 09:40:27.2890000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,2,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180104BO,J5GJ0001800050586,2018-08-28,2018-08-28,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-03 09:40:27.4990000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180108MK,J5GJ0001800091978,2018-08-29,2018-08-29,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-03 09:40:27.6420000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,9,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180102BO,J5GJ0001800050584,2018-08-24,2018-08-24,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-03 09:41:15.0810000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,6,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180107MK,J5GJ0001800091977,2018-08-22,2018-08-22,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-03 09:57:18.9390000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,9,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180142CU,J5GJ0001800092372,2018-08-24,2018-08-24,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-03 10:00:09.6740000,Monday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 3 - 1003 OE Entry,J11DJ0001700000253,Reader at the office entrance,1,0,,,0,1,27,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180149CU,J5GJ0001800092379,2018-08-27,2018-08-27,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-03 10:00:12.0170000,Monday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 3 - 1003 OE Entry,J11DJ0001700000253,Reader at the office entrance,1,0,,,0,1,33,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180150CU,J5GJ0001800092378,2018-08-30,2018-08-30,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-03 10:00:12.9470000,Monday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 3 - 1003 OE Entry,J11DJ0001700000253,Reader at the office entrance,1,0,,,0,1,60,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180153CU,J5GJ0001800092375,2018-08-23,2018-08-23,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-03 10:00:13.8610000,Monday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 3 - 1003 OE Entry,J11DJ0001700000253,Reader at the office entrance,1,0,,,0,1,159,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180140CU,J5GJ0001800092370,2018-08-22,2018-08-22,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-03 10:00:14.3070000,Monday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 3 - 1003 OE Entry,J11DJ0001700000253,Reader at the office entrance,1,0,,,0,1,291,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180131CU,J5GJ0001800092361,2018-08-27,2018-08-27,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-03 10:00:14.4990000,Monday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 3 - 1003 OE Entry,J11DJ0001700000253,Reader at the office entrance,1,0,,,0,1,26,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180127MK,J5GJ0001800091997,2018-08-03,2018-08-03,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-03 12:34:47.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,22,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180127MK,J5GJ0001800091997,2018-08-03,2018-08-03,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-03 12:35:02.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,22,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180126MK,J5GJ0001800091996,2018-08-03,2018-08-03,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-17,1,1,2018-09-03 12:36:02.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,34,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180126MK,J5GJ0001800091996,2018-08-03,2018-08-03,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-17,1,1,2018-09-03 12:36:28.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,34,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180127MK,J5GJ0001800091997,2018-08-03,2018-08-03,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-03 12:36:58.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,22,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180127MK,J5GJ0001800091997,2018-08-03,2018-08-03,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-03 12:37:12.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,22,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180127MK,J5GJ0001800091997,2018-08-03,2018-08-03,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-03 12:37:15.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP69 Surface,J11DJ0001300000335,Reader at the office exit,1,0,,,0,1,22,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180126MK,J5GJ0001800091996,2018-08-03,2018-08-03,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-17,1,1,2018-09-03 12:37:19.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP67 Surface,J11DJ0001300000333,Reader at the office exit,1,0,,,0,1,34,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180127MK,J5GJ0001800091997,2018-08-03,2018-08-03,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-03 12:37:19.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP67 Surface,J11DJ0001300000333,Reader at the office exit,1,0,,,0,1,22,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180126MK,J5GJ0001800091996,2018-08-03,2018-08-03,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-17,1,1,2018-09-03 12:39:29.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP67 Surface,J11DJ0001300000333,Reader at the office exit,1,0,,,0,1,34,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180126MK,J5GJ0001800091996,2018-08-03,2018-08-03,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-17,1,1,2018-09-03 12:41:39.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP67 Surface,J11DJ0001300000333,Reader at the office exit,1,0,,,0,1,34,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180127MK,J5GJ0001800091997,2018-08-03,2018-08-03,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-03 12:41:49.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP67 Surface,J11DJ0001300000333,Reader at the office exit,1,0,,,0,1,22,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180126MK,J5GJ0001800091996,2018-08-03,2018-08-03,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-17,1,1,2018-09-03 12:46:01.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP68 Surface,J11DJ0001300000334,Reader at the office exit,1,0,,,0,1,34,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180143CU,J5GJ0001800092373,2018-08-31,2018-08-31,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-03 12:49:03.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,33,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180143CU,J5GJ0001800092373,2018-08-31,2018-08-31,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-03 12:52:23.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,33,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180143CU,J5GJ0001800092373,2018-08-31,2018-08-31,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-03 12:52:38.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,33,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180143CU,J5GJ0001800092373,2018-08-31,2018-08-31,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-03 12:54:33.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,33,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180143CU,J5GJ0001800092373,2018-08-31,2018-08-31,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-03 12:54:39.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,33,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180126MK,J5GJ0001800091996,2018-08-03,2018-08-03,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-17,1,1,2018-09-03 13:04:42.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP68 Surface,J11DJ0001300000334,Reader at the office exit,1,0,,,0,1,34,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180126MK,J5GJ0001800091996,2018-08-03,2018-08-03,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-17,1,1,2018-09-03 13:23:54.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP68 Surface,J11DJ0001300000334,Reader at the office exit,1,0,,,0,1,34,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180126MK,J5GJ0001800091996,2018-08-03,2018-08-03,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-17,1,1,2018-09-03 16:05:09.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP68 Surface,J11DJ0001300000334,Reader at the office exit,1,0,,,0,1,34,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180144CR,J5GJ0001800076534,2018-08-14,2018-08-14,CR,CRSJO,San José,CRSJO,San José,,0,1,2018-09-03 16:06:40.3320000,Monday,CR,CRSJOA,Centro Tratamiento Postal Zapote,San José,,J11DJ0001000000061,Reader at the office entrance,1,0,,,0,1,6,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180126MK,J5GJ0001800091996,2018-08-03,2018-08-03,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-17,1,1,2018-09-03 16:07:20.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP68 Surface,J11DJ0001300000334,Reader at the office exit,1,0,,,0,1,34,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180126MK,J5GJ0001800091996,2018-08-03,2018-08-03,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-17,1,1,2018-09-03 20:47:05.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP67 Surface,J11DJ0001300000333,Reader at the office exit,1,0,,,0,1,34,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180126MK,J5GJ0001800091996,2018-08-03,2018-08-03,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-17,1,1,2018-09-03 20:50:35.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP67 Surface,J11DJ0001300000333,Reader at the office exit,1,0,,,0,1,34,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180130MK,J5GJ0001800092000,2018-08-08,2018-08-08,MK,MKSKP,Skopje,MKSKP,Skopje,2018-09-19,1,1,2018-09-03 21:14:20.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,94,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180130MK,J5GJ0001800092000,2018-08-08,2018-08-08,MK,MKSKP,Skopje,MKSKP,Skopje,2018-09-19,1,1,2018-09-03 21:15:05.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,94,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180130MK,J5GJ0001800092000,2018-08-08,2018-08-08,MK,MKSKP,Skopje,MKSKP,Skopje,2018-09-19,1,1,2018-09-03 21:15:55.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP64 Surface,J11DJ0001300000330,Reader at the office exit,1,0,,,0,1,94,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180130MK,J5GJ0001800092000,2018-08-08,2018-08-08,MK,MKSKP,Skopje,MKSKP,Skopje,2018-09-19,1,1,2018-09-03 21:16:30.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,94,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180130MK,J5GJ0001800092000,2018-08-08,2018-08-08,MK,MKSKP,Skopje,MKSKP,Skopje,2018-09-19,1,1,2018-09-03 21:17:15.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,94,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180128MK,J5GJ0001800091998,2018-08-07,2018-08-07,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-17,1,1,2018-09-03 21:18:10.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,138,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180130MK,J5GJ0001800092000,2018-08-08,2018-08-08,MK,MKSKP,Skopje,MKSKP,Skopje,2018-09-19,1,1,2018-09-03 21:19:25.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,94,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180130MK,J5GJ0001800092000,2018-08-08,2018-08-08,MK,MKSKP,Skopje,MKSKP,Skopje,2018-09-19,1,1,2018-09-03 21:19:41.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,94,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180130MK,J5GJ0001800092000,2018-08-08,2018-08-08,MK,MKSKP,Skopje,MKSKP,Skopje,2018-09-19,1,1,2018-09-03 21:20:07.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP67 Surface,J11DJ0001300000333,Reader at the office exit,1,0,,,0,1,94,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180130MK,J5GJ0001800092000,2018-08-08,2018-08-08,MK,MKSKP,Skopje,MKSKP,Skopje,2018-09-19,1,1,2018-09-03 21:21:36.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,94,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180130MK,J5GJ0001800092000,2018-08-08,2018-08-08,MK,MKSKP,Skopje,MKSKP,Skopje,2018-09-19,1,1,2018-09-03 21:22:27.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP67 Surface,J11DJ0001300000333,Reader at the office exit,1,0,,,0,1,94,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180130MK,J5GJ0001800092000,2018-08-08,2018-08-08,MK,MKSKP,Skopje,MKSKP,Skopje,2018-09-19,1,1,2018-09-03 21:22:51.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,94,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180130MK,J5GJ0001800092000,2018-08-08,2018-08-08,MK,MKSKP,Skopje,MKSKP,Skopje,2018-09-19,1,1,2018-09-03 21:23:36.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP64 Surface,J11DJ0001300000330,Reader at the office exit,1,0,,,0,1,94,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180130MK,J5GJ0001800092000,2018-08-08,2018-08-08,MK,MKSKP,Skopje,MKSKP,Skopje,2018-09-19,1,1,2018-09-03 21:23:46.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,94,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180126MK,J5GJ0001800091996,2018-08-03,2018-08-03,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-17,1,1,2018-09-03 21:23:57.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP67 Surface,J11DJ0001300000333,Reader at the office exit,1,0,,,0,1,34,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180130MK,J5GJ0001800092000,2018-08-08,2018-08-08,MK,MKSKP,Skopje,MKSKP,Skopje,2018-09-19,1,1,2018-09-03 21:24:47.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP67 Surface,J11DJ0001300000333,Reader at the office exit,1,0,,,0,1,94,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180130MK,J5GJ0001800092000,2018-08-08,2018-08-08,MK,MKSKP,Skopje,MKSKP,Skopje,2018-09-19,1,1,2018-09-03 21:25:21.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,94,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180130MK,J5GJ0001800092000,2018-08-08,2018-08-08,MK,MKSKP,Skopje,MKSKP,Skopje,2018-09-19,1,1,2018-09-03 21:25:56.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,94,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180126MK,J5GJ0001800091996,2018-08-03,2018-08-03,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-17,1,1,2018-09-03 21:25:58.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP67 Surface,J11DJ0001300000333,Reader at the office exit,1,0,,,0,1,34,0
